Year,Month,State,"Unemployment rates by State, not seasonally adjusted"
1993,May,Colorado,5.3
1993,May,Connecticut,6.8
1993,May,Delaware,4.4
1993,May,District of Columbia,8.2
1993,May,Florida,6.9
1993,May,Georgia,5.6
1993,May,Hawaii,4.3
1993,May,Idaho,5.6
1993,May,Illinois,7.7
1993,May,Indiana,6.2
1993,May,Iowa,3.7
1993,May,Kansas,4.9
1993,May,Kentucky,6.6
1993,May,Louisiana,7.2
1993,May,Maine,7.3
1993,May,Maryland,6.2
1993,May,Massachusetts,6.9
1993,May,Michigan,7.1
1993,May,Minnesota,4.8
1993,May,Mississippi,7.0
1993,May,Missouri,6.3
1993,May,Montana,5.6
1993,May,Nebraska,2.7
1993,May,Nevada,6.7
1993,May,New Hampshire,5.8
1993,May,New Jersey,7.7
1993,May,New Mexico,7.0
1993,May,New York,7.7
1993,May,North Carolina,5.2
1993,May,North Dakota,3.9
1993,May,Ohio,6.4
1993,May,Oklahoma,6.1
1993,May,Oregon,6.9
1993,May,Pennsylvania,7.1
1993,May,Rhode Island,7.5
1993,May,South Carolina,7.3
1993,May,South Dakota,3.1
1993,May,Tennessee,5.8
1993,May,Texas,6.9
1993,May,Utah,4.1
1993,May,Vermont,5.1
1993,May,Virginia,5.2
1993,May,Washington,7.2
1993,May,West Virginia,11.0
1993,May,Wisconsin,4.8
1993,May,Wyoming,5.0
1993,June,Alabama,8.3
1993,June,Alaska,7.7
1993,June,Arizona,6.7
1993,June,Arkansas,6.5
1993,June,California,9.5
1993,June,Colorado,5.7
1993,June,Connecticut,6.9
1993,June,Delaware,5.2
1993,June,District of Columbia,8.8
1993,June,Florida,7.4
1993,June,Georgia,6.4
1993,June,Hawaii,5.0
1993,June,Idaho,5.6
1993,June,Illinois,8.1
1993,June,Indiana,6.3
1993,June,Iowa,4.0
1993,June,Kansas,5.3
1993,June,Kentucky,6.8
1993,June,Louisiana,8.5
1993,June,Maine,7.0
1993,June,Maryland,6.6
1993,June,Massachusetts,7.1
1993,June,Michigan,7.6
1993,June,Minnesota,5.4
1993,June,Mississippi,7.8
1993,June,Missouri,6.8
1993,June,Montana,6.1
1993,June,Nebraska,3.1
1993,June,Nevada,7.2
1993,June,New Hampshire,5.9
1993,June,New Jersey,7.7
1993,June,New Mexico,7.9
1993,June,New York,7.8
1993,June,North Carolina,5.5
1993,June,North Dakota,4.7
1993,June,Ohio,6.7
1993,June,Oklahoma,6.4
1993,June,Oregon,7.1
1993,June,Pennsylvania,7.2
1993,June,Rhode Island,7.5
1993,June,South Carolina,8.0
1993,June,South Dakota,3.3
1993,June,Tennessee,6.5
1993,June,Texas,7.7
1993,June,Utah,4.6
1993,June,Vermont,5.1
1993,June,Virginia,5.5
1993,June,Washington,7.2
1993,June,West Virginia,10.9
1993,June,Wisconsin,5.3
1993,June,Wyoming,5.0
1993,July,Alabama,8.2
1993,July,Alaska,6.7
1993,July,Arizona,6.6
1993,July,Arkansas,6.4
1993,July,California,9.7
1993,July,Colorado,5.1
1993,July,Connecticut,6.8
1993,July,Delaware,5.1
1993,July,District of Columbia,8.7
1993,July,Florida,7.5
1993,July,Georgia,6.3
1993,July,Hawaii,4.5
1993,July,Idaho,5.3
1993,July,Illinois,7.6
1993,July,Indiana,4.7
1993,July,Iowa,4.1
1993,July,Kansas,5.2
1993,July,Kentucky,6.3
1993,July,Louisiana,8.0
1993,July,Maine,6.6
1993,July,Maryland,6.4
1993,July,Massachusetts,6.9
1993,July,Michigan,7.7
1993,July,Minnesota,4.6
1993,July,Mississippi,6.7
1993,July,Missouri,6.1
1993,July,Montana,5.5
1993,July,Nebraska,2.9
1993,July,Nevada,7.1
1993,July,New Hampshire,5.7
1993,July,New Jersey,7.8
1993,July,New Mexico,7.4
1993,July,New York,7.8
1993,July,North Carolina,5.2
1993,July,North Dakota,4.0
1993,July,Ohio,6.5
1993,July,Oklahoma,5.9
1993,July,Oregon,7.1
1993,July,Pennsylvania,7.1
1993,July,Rhode Island,7.4
1993,July,South Carolina,7.6
1993,July,South Dakota,3.1
1993,July,Tennessee,5.9
1993,July,Texas,7.4
1993,July,Utah,4.1
1993,July,Vermont,4.7
1993,July,Virginia,5.2
1993,July,Washington,7.0
1993,July,West Virginia,10.2
1993,July,Wisconsin,4.7
1993,July,Wyoming,4.8
1993,August,Alabama,7.5
1993,August,Alaska,6.3
1993,August,Arizona,6.6
1993,August,Arkansas,5.8
1993,August,California,9.2
1993,August,Colorado,4.8
1993,August,Connecticut,6.4
1993,August,Delaware,5.1
1993,August,District of Columbia,8.5
1993,August,Florida,7.3
1993,August,Georgia,5.9
1993,August,Hawaii,4.3
1993,August,Idaho,5.3
1993,August,Illinois,7.1
1993,August,Indiana,4.1
1993,August,Iowa,3.7
1993,August,Kansas,5.0
1993,August,Kentucky,5.8
1993,August,Louisiana,7.8
1993,August,Maine,6.2
1993,August,Maryland,6.1
1993,August,Massachusetts,6.5
1993,August,Michigan,6.8
1993,August,Minnesota,4.4
1993,August,Mississippi,6.4
1993,August,Missouri,6.0
1993,August,Montana,5.3
1993,August,Nebraska,2.5
1993,August,Nevada,6.7
1993,August,New Hampshire,5.6
1993,August,New Jersey,7.2
1993,August,New Mexico,6.9
1993,August,New York,7.5
1993,August,North Carolina,4.6
1993,August,North Dakota,4.0
1993,August,Ohio,5.9
1993,August,Oklahoma,5.8
1993,August,Oregon,6.7
1993,August,Pennsylvania,6.7
1993,August,Rhode Island,7.3
1993,August,South Carolina,7.5
1993,August,South Dakota,3.2
1993,August,Tennessee,5.5
1993,August,Texas,7.0
1993,August,Utah,4.1
1993,August,Vermont,4.5
1993,August,Virginia,5.1
1993,August,Washington,6.9
1993,August,West Virginia,10.2
1993,August,Wisconsin,4.4
1993,August,Wyoming,4.6
1993,September,Alabama,6.9
1993,September,Alaska,6.7
1993,September,Arizona,6.3
1993,September,Arkansas,5.6
1993,September,California,9.1
1993,September,Colorado,4.6
1993,September,Connecticut,5.8
1993,September,Delaware,5.1
1993,September,District of Columbia,8.4
1993,September,Florida,7.2
1993,September,Georgia,5.7
1993,September,Hawaii,4.3
1993,September,Idaho,4.9
1993,September,Illinois,6.9
1993,September,Indiana,3.9
1993,September,Iowa,3.5
1993,September,Kansas,4.7
1993,September,Kentucky,5.5
1993,September,Louisiana,7.6
1993,September,Maine,6.4
1993,September,Maryland,5.8
1993,September,Massachusetts,6.6
1993,September,Michigan,6.6
1993,September,Minnesota,4.4
1993,September,Mississippi,6.0
1993,September,Missouri,5.7
1993,September,Montana,5.0
1993,September,Nebraska,2.3
1993,September,Nevada,6.7
1993,September,New Hampshire,5.7
1993,September,New Jersey,7.0
1993,September,New Mexico,6.7
1993,September,New York,7.4
1993,September,North Carolina,4.1
1993,September,North Dakota,3.5
1993,September,Ohio,6.0
1993,September,Oklahoma,5.7
1993,September,Oregon,6.1
1993,September,Pennsylvania,6.5
1993,September,Rhode Island,7.2
1993,September,South Carolina,7.1
1993,September,South Dakota,3.0
1993,September,Tennessee,5.2
1993,September,Texas,6.9
1993,September,Utah,3.6
1993,September,Vermont,4.5
1993,September,Virginia,4.9
1993,September,Washington,6.5
1993,September,West Virginia,9.7
1993,September,Wisconsin,4.0
1993,September,Wyoming,4.5
1993,October,Alabama,6.7
1993,October,Alaska,7.0
1993,October,Arizona,6.1
1993,October,Arkansas,5.3
1993,October,California,9.2
1993,October,Colorado,4.4
1993,October,Connecticut,5.6
1993,October,Delaware,5.1
1993,October,District of Columbia,8.3
1993,October,Florida,7.0
1993,October,Georgia,5.9
1993,October,Hawaii,4.3
1993,October,Idaho,4.9
1993,October,Illinois,6.7
1993,October,Indiana,4.2
1993,October,Iowa,3.4
1993,October,Kansas,4.8
1993,October,Kentucky,5.2
1993,October,Louisiana,7.7
1993,October,Maine,6.4
1993,October,Maryland,5.8
1993,October,Massachusetts,6.1
1993,October,Michigan,6.6
1993,October,Minnesota,4.1
1993,October,Mississippi,6.0
1993,October,Missouri,5.5
1993,October,Montana,5.2
1993,October,Nebraska,2.3
1993,October,Nevada,6.3
1993,October,New Hampshire,5.5
1993,October,New Jersey,6.8
1993,October,New Mexico,6.4
1993,October,New York,7.6
1993,October,North Carolina,4.3
1993,October,North Dakota,3.3
1993,October,Ohio,6.1
1993,October,Oklahoma,5.9
1993,October,Oregon,6.1
1993,October,Pennsylvania,6.5
1993,October,Rhode Island,7.2
1993,October,South Carolina,6.9
1993,October,South Dakota,2.8
1993,October,Tennessee,5.0
1993,October,Texas,6.8
1993,October,Utah,3.5
1993,October,Vermont,4.2
1993,October,Virginia,4.8
1993,October,Washington,6.5
1993,October,West Virginia,9.5
1993,October,Wisconsin,4.0
1993,October,Wyoming,4.7
1993,November,Alabama,6.4
1993,November,Alaska,7.5
1993,November,Arizona,5.8
1993,November,Arkansas,5.3
1993,November,California,9.1
1993,November,Colorado,4.5
1993,November,Connecticut,5.5
1993,November,Delaware,4.8
1993,November,District of Columbia,8.3
1993,November,Florida,6.7
1993,November,Georgia,5.3
1993,November,Hawaii,4.6
1993,November,Idaho,5.3
1993,November,Illinois,6.1
1993,November,Indiana,4.3
1993,November,Iowa,3.4
1993,November,Kansas,4.7
1993,November,Kentucky,5.1
1993,November,Louisiana,7.5
1993,November,Maine,7.2
1993,November,Maryland,5.5
1993,November,Massachusetts,6.0
1993,November,Michigan,6.5
1993,November,Minnesota,4.1
1993,November,Mississippi,5.4
1993,November,Missouri,5.2
1993,November,Montana,5.5
1993,November,Nebraska,2.2
1993,November,Nevada,6.2
1993,November,New Hampshire,5.5
1993,November,New Jersey,6.6
1993,November,New Mexico,6.4
1993,November,New York,7.4
1993,November,North Carolina,4.2
1993,November,North Dakota,3.7
1993,November,Ohio,6.0
1993,November,Oklahoma,5.7
1993,November,Oregon,6.1
1993,November,Pennsylvania,6.3
1993,November,Rhode Island,7.0
1993,November,South Carolina,6.5
1993,November,South Dakota,3.1
1993,November,Tennessee,4.7
1993,November,Texas,6.7
1993,November,Utah,3.3
1993,November,Vermont,4.7
1993,November,Virginia,4.6
1993,November,Washington,6.7
1993,November,West Virginia,9.4
1993,November,Wisconsin,4.2
1993,November,Wyoming,5.2
1993,December,Alabama,6.2
1993,December,Alaska,7.6
1993,December,Arizona,5.6
1993,December,Arkansas,5.6
1993,December,California,8.7
1993,December,Colorado,4.4
1993,December,Connecticut,5.2
1993,December,Delaware,4.9
1993,December,District of Columbia,8.1
1993,December,Florida,6.4
1993,December,Georgia,5.2
1993,December,Hawaii,4.2
1993,December,Idaho,5.6
1993,December,Illinois,6.2
1993,December,Indiana,4.7
1993,December,Iowa,3.8
1993,December,Kansas,4.5
1993,December,Kentucky,4.9
1993,December,Louisiana,7.3
1993,December,Maine,7.3
1993,December,Maryland,5.3
1993,December,Massachusetts,6.0
1993,December,Michigan,6.6
1993,December,Minnesota,4.3
1993,December,Mississippi,5.6
1993,December,Missouri,5.3
1993,December,Montana,5.6
1993,December,Nebraska,2.4
1993,December,Nevada,6.3
1993,December,New Hampshire,5.3
1993,December,New Jersey,6.6
1993,December,New Mexico,6.3
1993,December,New York,7.4
1993,December,North Carolina,4.0
1993,December,North Dakota,4.1
1993,December,Ohio,6.1
1993,December,Oklahoma,5.6
1993,December,Oregon,6.1
1993,December,Pennsylvania,6.0
1992,January,Alabama,8.1
1992,January,Alaska,10.6
1992,January,Arizona,7.9
1992,January,Arkansas,8.6
1992,January,California,9.2
1992,January,Colorado,6.5
1992,January,Connecticut,8.1
1992,January,Delaware,6.3
1992,January,District of Columbia,8.9
1992,January,Florida,8.7
1992,January,Georgia,5.5
1992,January,Hawaii,3.4
1992,January,Idaho,7.8
1992,January,Illinois,9.3
1992,January,Indiana,6.9
1992,January,Iowa,5.8
1992,January,Kansas,4.8
1992,January,Kentucky,7.9
1992,January,Louisiana,8.2
1992,January,Maine,9.0
1992,January,Maryland,7.4
1992,January,Massachusetts,9.4
1992,January,Michigan,10.5
1992,January,Minnesota,6.0
1992,January,Mississippi,8.7
1992,January,Missouri,7.0
1992,January,Montana,8.3
1992,January,Nebraska,3.5
1992,January,Nevada,7.3
1992,January,New Hampshire,8.1
1992,January,New Jersey,8.2
1992,January,New Mexico,7.9
1992,January,New York,9.0
1992,January,North Carolina,6.7
1992,January,North Dakota,5.6
1992,January,Ohio,8.1
1992,January,Oklahoma,6.9
1992,January,Oregon,8.6
1992,January,Pennsylvania,8.4
1992,January,Rhode Island,10.2
1992,January,South Carolina,7.4
1992,January,South Dakota,4.0
1992,January,Tennessee,7.7
1992,January,Texas,8.1
1992,January,Utah,5.3
1992,January,Vermont,7.5
1992,January,Virginia,7.1
1992,January,Washington,8.1
1992,January,West Virginia,12.6
1992,January,Wisconsin,5.8
1992,January,Wyoming,7.2
1992,February,Alabama,8.4
1992,February,Alaska,10.7
1992,February,Arizona,7.8
1992,February,Arkansas,8.3
1992,February,California,9.4
1992,February,Colorado,6.4
1992,February,Connecticut,8.1
1992,February,Delaware,6.2
1992,February,District of Columbia,8.9
1992,February,Florida,8.6
1992,February,Georgia,7.5
1992,February,Hawaii,3.7
1992,February,Idaho,7.8
1992,February,Illinois,9.4
1992,February,Indiana,7.2
1992,February,Iowa,5.4
1992,February,Kansas,4.6
1992,February,Kentucky,8.1
1992,February,Louisiana,7.7
1992,February,Maine,9.2
1992,February,Maryland,7.6
1992,February,Massachusetts,9.2
1992,February,Michigan,10.4
1992,February,Minnesota,5.9
1992,February,Mississippi,8.6
1992,February,Missouri,7.2
1992,February,Montana,8.0
1992,February,Nebraska,3.2
1992,February,Nevada,7.1
1992,February,New Hampshire,8.0
1992,February,New Jersey,8.5
1992,February,New Mexico,7.8
1992,February,New York,9.3
1992,February,North Carolina,6.9
1992,February,North Dakota,5.7
1992,February,Ohio,8.4
1992,February,Oklahoma,7.2
1992,February,Oregon,8.8
1992,February,Pennsylvania,8.5
1992,February,Rhode Island,10.1
1992,February,South Carolina,7.4
1992,February,South Dakota,3.8
1992,February,Tennessee,7.6
1992,February,Texas,8.1
1992,February,Utah,5.5
1992,February,Vermont,7.3
1992,February,Virginia,7.3
1992,February,Washington,8.3
1992,February,West Virginia,12.9
1992,February,Wisconsin,6.2
1992,February,Wyoming,6.8
1992,March,Alabama,7.6
1992,March,Alaska,10.2
1992,March,Arizona,7.6
1992,March,Arkansas,7.5
1992,March,California,9.2
1992,March,Colorado,6.5
1992,March,Connecticut,7.5
1992,March,Delaware,5.9
1992,March,District of Columbia,8.6
1992,March,Florida,8.2
1992,March,Georgia,7.2
1992,March,Hawaii,3.8
1992,March,Idaho,7.5
1992,March,Illinois,8.7
1992,March,Indiana,7.0
1992,March,Iowa,5.1
1992,March,Kansas,4.5
1992,March,Kentucky,7.3
1992,March,Louisiana,7.5
1992,March,Maine,8.9
1992,March,Maryland,7.3
1992,March,Massachusetts,9.0
1992,March,Michigan,10.1
1992,March,Minnesota,5.9
1992,March,Mississippi,8.3
1992,March,Missouri,6.6
1992,March,Montana,7.8
1992,March,Nebraska,3.1
1992,March,Nevada,6.7
1992,March,New Hampshire,7.9
1992,March,New Jersey,8.2
1992,March,New Mexico,7.4
1992,March,New York,8.8
1992,March,North Carolina,6.3
1992,March,North Dakota,5.7
1992,March,Ohio,7.9
1992,March,Oklahoma,6.6
1992,March,Oregon,8.5
1992,March,Pennsylvania,8.0
1992,March,Rhode Island,9.8
1992,March,South Carolina,6.6
1992,March,South Dakota,3.9
1992,March,Tennessee,7.0
1992,March,Texas,7.6
1992,March,Utah,5.2
1992,March,Vermont,7.3
1992,March,Virginia,6.9
1992,March,Washington,7.7
1992,March,West Virginia,12.3
1992,March,Wisconsin,5.9
1992,March,Wyoming,6.6
1992,April,Alabama,7.0
1992,April,Alaska,9.5
1992,April,Arizona,7.2
1992,April,Arkansas,7.0
1992,April,California,8.7
1992,April,Colorado,5.8
1992,April,Connecticut,7.2
1992,April,Delaware,5.5
1992,April,District of Columbia,7.8
1992,April,Florida,7.9
1992,April,Georgia,6.8
1992,April,Hawaii,3.8
1992,April,Idaho,6.9
1992,April,Illinois,8.0
1992,April,Indiana,6.3
1992,April,Iowa,4.4
1992,April,Kansas,4.1
1992,April,Kentucky,6.3
1992,April,Louisiana,7.3
1992,April,Maine,8.0
1992,April,Maryland,6.8
1992,April,Massachusetts,8.3
1992,April,Michigan,8.9
1992,April,Minnesota,5.1
1992,April,Mississippi,7.6
1992,April,Missouri,6.0
1992,April,Montana,6.8
1992,April,Nebraska,2.7
1992,April,Nevada,6.5
1992,April,New Hampshire,7.5
1992,April,New Jersey,7.8
1992,April,New Mexico,7.1
1992,April,New York,8.2
1992,April,North Carolina,5.6
1992,April,North Dakota,4.9
1992,April,Ohio,7.1
1992,April,Oklahoma,5.6
1992,April,Oregon,7.5
1992,April,Pennsylvania,7.3
1992,April,Rhode Island,8.9
1992,April,South Carolina,6.2
1992,April,South Dakota,3.1
1992,April,Tennessee,5.8
1992,April,Texas,7.2
1992,April,Utah,4.7
1992,April,Vermont,7.1
1992,April,Virginia,6.0
1992,April,Washington,6.8
1992,April,West Virginia,11.4
1992,April,Wisconsin,5.1
1992,April,Wyoming,5.8
1992,May,Alabama,7.3
1992,May,Alaska,9.1
1992,May,Arizona,7.4
1992,May,Arkansas,7.1
1992,May,California,8.7
1992,May,Colorado,5.9
1992,May,Connecticut,7.4
1992,May,Delaware,5.2
1992,May,District of Columbia,8.2
1992,May,Florida,8.1
1992,May,Georgia,6.9
1992,May,Hawaii,4.2
1992,May,Idaho,5.6
1992,May,Illinois,8.1
1992,May,Indiana,6.8
1992,May,Iowa,4.2
1992,May,Kansas,4.3
1992,May,Kentucky,6.7
1992,May,Louisiana,7.9
1992,May,Maine,7.3
1992,May,Maryland,6.8
1992,May,Massachusetts,8.4
1992,May,Michigan,8.9
1992,May,Minnesota,4.8
1992,May,Mississippi,8.4
1992,May,Missouri,6.2
1992,May,Montana,6.3
1992,May,Nebraska,2.8
1992,May,Nevada,6.2
1992,May,New Hampshire,7.3
1992,May,New Jersey,8.4
1992,May,New Mexico,7.0
1992,May,New York,8.4
1992,May,North Carolina,6.0
1992,May,North Dakota,4.3
1992,May,Ohio,7.2
1992,May,Oklahoma,6.0
1992,May,Oregon,7.0
1992,May,Pennsylvania,7.6
1992,May,Rhode Island,8.7
1992,May,South Carolina,6.3
1992,May,South Dakota,3.3
1992,May,Tennessee,6.0
1992,May,Texas,7.5
1992,May,Utah,4.8
1992,May,Vermont,6.4
1992,May,Virginia,6.4
1992,May,Washington,7.0
1992,May,West Virginia,11.0
1992,May,Wisconsin,5.0
1992,May,Wyoming,5.4
1992,June,Alabama,8.7
1992,June,Alaska,9.1
1992,June,Arizona,8.1
1992,June,Arkansas,7.5
1992,June,California,9.5
1992,June,Colorado,6.4
1992,June,Connecticut,7.7
1992,June,Delaware,5.9
1992,June,District of Columbia,8.8
1992,June,Florida,8.8
1992,June,Georgia,7.9
1992,June,Hawaii,5.1
1992,June,Idaho,5.9
1992,June,Illinois,8.6
1992,June,Indiana,7.2
1992,June,Iowa,4.5
1992,June,Kansas,4.9
1992,June,Kentucky,7.3
1992,June,Louisiana,9.5
1992,June,Maine,6.8
1992,June,Maryland,7.2
1992,June,Massachusetts,8.8
1992,June,Michigan,9.6
1992,June,Minnesota,5.5
1992,June,Mississippi,9.8
1992,June,Missouri,6.8
1992,June,Montana,6.8
1992,June,Nebraska,3.3
1992,June,Nevada,6.9
1992,June,New Hampshire,7.4
1992,June,New Jersey,8.9
1992,June,New Mexico,8.2
1992,June,New York,8.8
1992,June,North Carolina,6.5
1992,June,North Dakota,5.1
1992,June,Ohio,7.9
1992,June,Oklahoma,6.5
1992,June,Oregon,7.2
1992,June,Pennsylvania,7.9
1992,June,Rhode Island,8.7
1992,June,South Carolina,7.3
1992,June,South Dakota,3.4
1992,June,Tennessee,7.0
1992,June,Texas,8.4
1992,June,Utah,5.4
1992,June,Vermont,6.0
1992,June,Virginia,6.7
1992,June,Washington,7.2
1992,June,West Virginia,11.3
1992,June,Wisconsin,5.7
1992,June,Wyoming,5.5
1992,July,Alabama,8.2
1992,July,Alaska,7.9
1992,July,Arizona,7.9
1992,July,Arkansas,7.4
1992,July,California,9.7
1992,July,Colorado,5.9
1992,July,Connecticut,7.8
1992,July,Delaware,5.5
1992,July,District of Columbia,8.6
1992,July,Florida,8.7
1992,July,Georgia,7.4
1992,July,Hawaii,4.7
1992,July,Idaho,5.7
1992,July,Illinois,8.0
1992,July,Indiana,6.9
1992,July,Iowa,4.1
1992,July,Kansas,4.7
1992,July,Kentucky,7.0
1992,July,Louisiana,8.8
1992,July,Maine,6.4
1992,July,Maryland,6.8
1992,July,Massachusetts,8.7
1992,July,Michigan,9.8
1992,July,Minnesota,4.9
1992,July,Mississippi,8.8
1992,July,Missouri,6.1
1992,July,Montana,6.1
1992,July,Nebraska,3.2
1992,July,Nevada,6.9
1992,July,New Hampshire,7.0
1992,July,New Jersey,9.2
1992,July,New Mexico,7.5
1992,July,New York,8.8
1992,July,North Carolina,6.4
1992,July,North Dakota,4.5
1992,July,Ohio,7.5
1992,July,Oklahoma,5.8
1992,July,Oregon,7.1
1992,July,Pennsylvania,7.8
1992,July,Rhode Island,8.8
1992,July,South Carolina,6.8
1992,July,South Dakota,3.1
1992,July,Tennessee,6.4
1992,July,Texas,7.9
1992,July,Utah,4.9
1992,July,Vermont,5.6
1992,July,Virginia,6.2
1992,July,Washington,6.9
1992,July,West Virginia,10.7
1992,July,Wisconsin,5.2
1992,July,Wyoming,4.9
1992,August,Alabama,7.7
1992,August,Alaska,7.5
1992,August,Arizona,7.9
1992,August,Arkansas,6.7
1992,August,California,9.4
1992,August,Colorado,5.7
1992,August,Connecticut,7.5
1992,August,Delaware,5.4
1992,August,District of Columbia,8.4
1992,August,Florida,8.6
1992,August,Georgia,7.2
1992,August,Hawaii,4.6
1992,August,Idaho,6.1
1992,August,Illinois,7.4
1992,August,Indiana,6.6
1992,August,Iowa,4.1
1992,August,Kansas,4.7
1992,August,Kentucky,6.6
1992,August,Louisiana,8.7
1992,August,Maine,5.9
1992,August,Maryland,6.4
1992,August,Massachusetts,8.3
1992,August,Michigan,8.6
1992,August,Minnesota,4.8
1992,August,Mississippi,8.4
1992,August,Missouri,6.0
1992,August,Montana,6.0
1992,August,Nebraska,2.7
1992,August,Nevada,6.5
1992,August,New Hampshire,7.1
1992,August,New Jersey,8.5
